Version	KoJaC2_v7r2	 ACFG	 INTERNAL 
181.0	181.41077	-20.175802216222962	-16.194478208553587
182.0	182.41078	-19.01791549145431	-14.832682421847824
183.0	183.41079	-17.135792852311685	-12.736988789642423
184.0	184.4108	-15.570378561665784	-11.02459209856838
185.0	185.41082	-13.892743134646496	-9.117779317245553
186.0	186.41083	-12.59412268151935	-7.278520716575717
187.0	187.41084	-10.583182441140742	-5.49053096058958
188.0	188.41085	-9.55193977990441	-3.8673343134117766
189.0	189.41086	-7.548768604796443	-2.2550711314955385
190.0	190.41088	-6.673894217037925	-0.7169074145375578
191.0	191.41091	-4.5246222755164345	0.7119065021205828
192.0	192.41095	-4.5483890885070375	2.10005099966125
193.0	193.41098	-3.707022822325158	3.435455985863047
194.0	194.41102	-2.0332482635555915	4.686884606574046
195.0	195.41106	-1.7850061722210102	5.77694080712707
196.0	196.41109	0.3532428460142043	6.901471762472933
197.0	197.41112	1.3118704268271415	7.952013316068622
198.0	198.41115	1.0720473281701859	8.939124711854994
199.0	199.41117	2.070084314768394	9.822887042151129
200.0	200.41118	2.7933239634819538	10.59651897480772
201.0	201.41119	3.4146725511034504	11.239325393278445
202.0	202.41121	3.91778872725898	11.796070745475676
203.0	203.41123	4.346762198528311	12.266409142509215
204.0	204.41125	-0.07767544104565619	12.671698980750106
205.0	205.41127	3.3563644245473228	13.097659888221926
206.0	206.41129	5.550244466209534	13.422954141580957
207.0	207.4113	5.547223215291993	13.704487691907483
208.0	208.41131	5.640077241718742	13.924899837071298
209.0	209.41131	5.89380712840957	14.176897595596149
210.0	210.4113	6.2529961039424435	14.317233997720495
211.0	211.41129	6.103757913450551	14.422294011864139
212.0	212.41128	4.79576426010591	14.532819032862353
213.0	213.41127	7.5019650035319865	14.624817333057498
214.0	214.41127	3.182118967420024	14.833796523630728
215.0	215.41126	6.474848054496611	15.023522954456203
216.0	216.41126	7.053198021800682	15.212815519901785
217.0	217.41125	6.222971370716656	15.730054465408271
218.0	218.41123	5.365632567086137	15.747320303378356
219.0	219.4112	41.31423134325944	50.911876411502284
220.0	220.41117	48.723892799790555	58.54203531526923
221.0	221.41114	45.44010673524307	58.865775579070416
222.0	222.41111	48.094518813355414	59.140599508206876
223.0	223.41107	47.60563772591023	59.35512833008825
224.0	224.41103	44.98508553192775	59.55546120288151
225.0	225.411	45.44194256533248	59.825379115298965
226.0	226.41097	45.507879508879	59.94821048965895
227.0	227.41094	45.38389106831689	60.191909964671304
228.0	228.41091	47.81335484756626	60.26628537275991
229.0	229.4109	42.54918241699305	60.45713907554729
230.0	230.41089	41.01480618979914	60.72782489919352
231.0	231.41088	39.66156190871207	60.88288624754639
232.0	232.41088	37.46972440050306	61.002829751315915
233.0	233.41088	36.63403986639227	61.15315859727008
234.0	234.41089	34.741483889349794	61.29207016695629
235.0	235.41089	29.31976021459006	61.48234974908997
236.0	236.41089	33.5738799171346	61.54337493371016
237.0	237.41088	33.69307237610777	61.62585888853036
238.0	238.41087	30.957233337196993	61.79470668970828
239.0	239.41086	29.416752089197672	61.983568487594574
240.0	240.41085	23.516981354691435	62.151418793004446
241.0	241.41084	18.333557181188098	62.307717703728
242.0	242.41083	16.645436196695375	62.470882626411544
243.0	243.41083	15.243879410240494	62.57715237130558
244.0	244.41084	13.774999283181216	62.6997647783391
245.0	245.41085	12.068127948859674	62.72435513924211
246.0	246.41088	10.440580378266924	62.74330160981155
247.0	247.4109	9.173015431923403	62.987100446840394
248.0	248.41093	5.95898567788388	62.9529559266491
249.0	249.41096	5.856520139124314	63.11279714092901
250.0	250.41098	5.163986778594427	63.33317433736657
251.0	251.411	4.174014873335499	63.46236057788136
252.0	252.41102	2.5822245161457076	63.55067526952792
253.0	253.41104	0.6648253483755228	62.61264661829558
254.0	254.41107	-2.5057579099610834	60.697362227054946
255.0	255.41109	0.5618094963349308	64.83187896389795
256.0	256.41111	0.09579983291009597	65.45528183849675
257.0	257.41113	-3.4766449595268787	62.75030450708851
258.0	258.41116	-2.6805335946300137	64.45203019144277
259.0	259.41119	-2.924013187397677	64.91812780669761
260.0	260.41122	-2.656055067030117	65.81779537945721
261.0	261.41125	-6.831982752557622	62.05853711435076
262.0	262.41127	-10.504309067719348	58.866577300093965
263.0	263.4113	-3.960135542042594	65.47870463979953
264.0	264.41133	-6.124684266877705	63.57505779629447
265.0	265.41135	-6.361386797978945	63.572482395763345
266.0	266.41138	-6.677093915059928	63.49409739250186
267.0	267.4114	-5.755719958074032	64.59065331665113
268.0	268.41141	-7.436640719935284	63.122180652583936
269.0	269.41142	-10.70111237180462	60.050586122848735
270.0	270.41142	-7.460093692508715	63.4913895061318
271.0	271.41141	-7.922682256384576	63.25494603533562
272.0	272.41139	-8.442480026057014	62.871413616742764
273.0	273.41138	-8.47631369141057	63.002611973441255
274.0	274.41137	0.08524078028189311	71.45845895851467
275.0	275.41136	-8.384752721786155	62.539225205338354
276.0	276.41135	-14.526728449333936	56.312894755892486
277.0	277.41133	-8.510201008161111	62.11464002658305
278.0	278.41132	-8.738986953676138	61.58772497636635
279.0	279.4113	-39.22534264403897	59.20384706045015
280.0	280.41128	-51.543043801714504	59.95587165111399
281.0	281.41125	-50.32964796537118	60.676703568677404
282.0	282.41121	-48.15963514310265	62.20587746894094
283.0	283.41117	-47.92737001947277	61.64750079862545
284.0	284.41114	-52.777559739425186	55.92790437240208
285.0	285.41112	-48.080652142480965	59.89041944603114
286.0	286.41111	-47.259811086369105	59.82587984888001
287.0	287.4111	-46.07275562382531	60.05338776078639
288.0	288.4111	-45.24870860845502	59.843722821815184
289.0	289.41109	-44.17315869652304	59.78925498718922
290.0	290.41109	-43.090902576676655	59.687000681660386
291.0	291.41107	-45.09485161307863	56.46139768506286
292.0	292.41105	-45.878049496192574	54.33877282448249
293.0	293.41102	-39.179953835113935	59.57893004371276
294.0	294.411	-37.86930153243763	59.416473835942945
295.0	295.41098	-36.53124704150743	59.321849747803576
296.0	296.41098	-35.256543820365856	59.24511647095288
297.0	297.41097	-33.93972543139478	59.219315984454
298.0	298.41096	-33.05395965576799	58.80764222252568
299.0	299.41096	-31.081386010710027	58.923270255083025
300.0	300.41095	-25.458312867980286	58.98248110009724
301.0	301.41095	-20.053659368312076	58.8720048863472
302.0	302.41095	-18.231336371483998	58.774428082436046
303.0	303.41095	-16.776408521891334	58.70628601204831
304.0	304.41095	-16.105908551692604	57.85947782560467
305.0	305.41095	-14.273308772846748	58.10689561725171
306.0	306.41095	-11.921402081600005	58.86559669575256
307.0	307.41096	-10.914553881065356	58.27468216020227
308.0	308.41098	-9.0743412995004	58.56025856267491
309.0	309.41101	-7.9285530930119155	58.25486273777618
310.0	310.41105	-6.518094990065633	58.119973174867404
311.0	311.41109	-4.956314417990421	57.89445790739643
312.0	312.41113	-4.363183885983686	57.677722366009064
313.0	313.41115	-3.226826412789417	57.69814705953843
314.0	314.41118	-2.882154536856172	56.74010330733293
315.0	315.41121	-0.7018181075188511	57.73789543676476
316.0	316.41123	0.32563598819837747	57.67270880243189
317.0	317.41124	0.7050758925543283	57.1731017772734
318.0	318.41126	1.5382854074708785	57.112733438117914
319.0	319.41128	2.67515854954174	57.33080492711715
320.0	320.4113	8.658127791872387	56.69087664037111
321.0	321.41132	1.9004428870866386	56.73238412630728
322.0	322.41135	3.1446817553994206	56.66557293580192
323.0	323.41137	4.604160951432182	56.549972770842395
324.0	324.41139	4.851195479532259	56.37219125363775
325.0	325.41141	5.097826665013351	56.20166441165904
326.0	326.41142	6.711056428591117	56.02271049607733
327.0	327.41142	5.39235978947466	55.861768554659605
328.0	328.41142	5.779115076150776	55.724429086840445
329.0	329.41143	6.142571583043804	55.606097001117995
330.0	330.41143	6.167944365034252	55.50607881988205
331.0	331.41144	6.3078500021745025	55.39599207393962
332.0	332.41144	6.728497430077935	55.226070619665734
333.0	333.41144	0.10579548209679503	54.79793407125671
334.0	334.41144	1.2065859959060266	54.815733325145914
335.0	335.41144	-1.5165315559547865	54.528459295281465
336.0	336.41143	7.225891336805351	54.11171430521686
337.0	337.41141	6.887602004341741	53.669348215172654
338.0	338.41139	8.846177298375823	53.16682085628698
339.0	339.41138	40.09713107998205	52.61517249052028
340.0	340.41136	49.04188329275269	51.95537609911983
341.0	341.41134	49.06421836187379	51.181443339024106
342.0	342.41131	48.19441449045663	50.28284322006304
343.0	343.41127	47.561597691123055	49.229744899971756
344.0	344.41123	48.69143962451877	48.14246332177933
345.0	345.41119	40.40593402935039	47.04772309204069
346.0	346.41116	48.81788518171625	45.87673189531871
347.0	347.41112	43.138980370256355	44.53885192606124
348.0	348.4111	42.366170613437106	43.227652773801964
349.0	349.41108	42.03015176744705	41.84570322644985
350.0	350.41108	40.10275642845414	40.49767148454691
351.0	351.41107	36.03831176837619	39.05769328970722
352.0	352.41108	38.71788937289923	37.60531172106625
353.0	353.41108	37.531701782397775	36.054356039418664
354.0	354.41108	34.48649743095199	34.58657342586158
355.0	355.41108	31.382165053941062	33.18253099607654
356.0	356.41107	36.54351801092755	31.81362642592927
357.0	357.41105	39.12246450143312	30.384806282294065
358.0	358.41103	34.09800409313039	28.96077578651385
359.0	359.411	29.559021392850696	26.949097007607936
360.0	360.41099	23.20929985600996	20.64728963789767
