Version	KoJaC2_v7r2	 ACFG	 INTERNAL 
Modfile	016cccc.mod
comment	VShape GPPC ZUM

Analysis name	.a016cccc_t2600a200d
Applied torque	2600.0
Rpm	200.0
Articulation angle	20.0




Powerflow 	Drive
JointType 	AAR_joint

Angle_Rot_Spider.LastRot	Angle_Rot_Tulip.LastRot	Force_Roller_Tulip_Total_JointRef.z	Force_Roller1_TulipTrack_tot.z	
182.0	182.4911	72.49864181426216	179.7775066356564
183.0	183.49106	254.99948100355573	354.5580318580209
184.0	184.49105	272.78285541686927	365.74432677460237
185.0	185.49097	279.72152069563293	368.28886859749707
186.0	186.49088	229.13555482767734	311.5327382831042
187.0	187.49085	122.0683451444976	214.10804985618006
188.0	188.49088	104.5973709997807	185.23216694603113
189.0	189.49092	101.27155027499103	196.07463545065954
190.0	190.49092	113.5018841772209	201.73181728883745
191.0	191.49091	129.52990789217978	216.02686528337782
192.0	192.49091	144.8239132716132	223.4275826423539
193.0	193.4909	132.1177102699838	211.87081063932303
194.0	194.49085	121.92863179534756	200.9807024801158
195.0	195.49078	125.42219584859099	194.23158594994487
196.0	196.49066	119.63824506740187	184.2190304726806
197.0	197.49052	100.74168913008094	171.77262658723552
198.0	198.49042	117.6231854568062	164.3699518522249
199.0	199.49033	84.38940452409446	152.98431216114344
200.0	200.49043	137.18485544588992	147.41130352368825
201.0	201.49089	170.8635057130709	139.91534348565403
202.0	202.49111	157.7027222425002	127.11753781263138
203.0	203.49117	155.34716539824527	132.55176828122725
204.0	204.49125	147.40541578086413	119.57280816874938
205.0	205.4913	146.34358952859776	119.092697207016
206.0	206.49134	128.83929968572835	108.93607653759864
207.0	207.49121	175.2485241446619	112.41598202815476
208.0	208.49094	191.60673905857948	108.32085921789512
209.0	209.49075	199.95520976900477	114.48219534686724
210.0	210.49056	250.92461077365135	116.01023836013108
211.0	211.49043	280.66629287163227	118.60094116032393
212.0	212.49036	284.46012066208743	111.86719833228086
213.0	213.4903	333.3668398894665	127.91099244166463
214.0	214.49029	327.45125103585434	123.29038499834977
215.0	215.49032	341.85580642692173	127.3640475450654
216.0	216.49036	346.62233127636284	122.50458861660312
217.0	217.49039	363.76092739881966	127.4643150310946
218.0	218.49049	389.34960858738475	130.32084277001965
219.0	219.49057	391.48555763589843	129.0275661685915
220.0	220.49067	424.21850049723054	142.48961313931306
221.0	221.49079	445.24338478421475	150.11503787215852
222.0	222.49092	477.6548020470913	185.98425616664306
223.0	223.49103	491.25282272204635	184.90664306154926
224.0	224.49112	491.65301139833787	179.30380454915996
225.0	225.49121	516.7574873854152	193.18219049866883
226.0	226.49129	518.5450710434935	187.06152867458718
227.0	227.49138	536.2648956994476	191.01812643209436
228.0	228.49144	542.6229144464985	197.44985132240012
229.0	229.49145	548.1880244922172	199.3095235587982
230.0	230.49141	538.4946420665974	184.3753081099881
231.0	231.49135	539.4765621971886	190.1022794935278
232.0	232.49125	540.7624462381442	177.40711152631238
233.0	233.49115	553.1533856427853	186.7118502985682
234.0	234.49105	545.1247744433235	181.37698572115235
235.0	235.49095	562.0723045496856	181.83064062943689
236.0	236.49082	559.7495795702989	181.5084034647449
237.0	237.49067	545.5001329973697	179.2405748619015
238.0	238.49049	542.4989562242292	187.52594088450434
239.0	239.49034	480.8434964309676	166.68486045767085
240.0	240.4902	449.25120478997644	173.17289663660048
241.0	241.49002	313.89854549296604	166.9123157639241
242.0	242.48978	4.2307394981953195	166.9328906986375
243.0	243.4897	-227.81876303988523	156.6892479722389
244.0	244.48968	-234.41855214886337	166.99259072410462
245.0	245.4896	-251.49661060317067	155.85474891388444
246.0	246.48949	-207.28018917568681	161.61944356495403
247.0	247.48943	-118.18799068510775	161.36444833075657
248.0	248.48943	-54.49179666609675	166.08382029323124
249.0	249.48943	-74.90170592163481	165.0571596533447
250.0	250.48945	-95.20978379304084	170.93121574948304
251.0	251.48946	-94.34413170166896	161.0671709504391
252.0	252.48948	-122.97524966277813	153.1181742304552
253.0	253.48948	-115.45717001921825	160.63647884718802
254.0	254.48947	-113.14405237780882	154.00988703159803
255.0	255.48943	-100.93911097804316	163.80236487880316
256.0	256.48937	-109.98983627861028	148.1962850827316
257.0	257.4893	-107.49017349086147	155.52776482119313
258.0	258.48926	-90.13964684349837	151.90786811036125
259.0	259.48929	-110.08484644358843	138.85429646289853
260.0	260.48984	-116.04695827804431	118.39296613728806
261.0	261.49034	-111.56339083150284	110.18418046567737
262.0	262.49057	-124.82194540601496	91.91577155441107
263.0	263.49072	-147.1112466202928	76.44750119680462
264.0	264.49087	-144.11499721333553	55.67088765330163
265.0	265.49099	-142.74801093074313	69.17398845325243
266.0	266.49102	-163.2862610057772	70.63614909013779
267.0	267.4908	-186.224414783032	73.08541295432511
268.0	268.49062	-222.89507590719148	71.02787069988503
269.0	269.49049	-229.71700168076242	82.49750689452345
270.0	270.49043	-272.88305179066333	62.38845148616831
271.0	271.49037	-298.88962873894883	52.12525419785758
272.0	272.49039	-324.75678807979546	54.179254788879284
273.0	273.49044	-337.2400703198252	53.065675432006316
274.0	274.49051	-350.7373352913297	49.57219484997226
275.0	275.49061	-356.08239215776837	56.88732889845549
276.0	276.49071	-378.30451313183613	56.09687013054673
277.0	277.49082	-398.37395207243003	49.105915541191635
278.0	278.49096	-400.23490374618615	51.30543676490963
279.0	279.49114	-418.20440013500723	63.30441258932662
280.0	280.49131	-439.1676782347981	51.64131024584116
281.0	281.49148	-446.11821986602905	58.77801405800046
282.0	282.49166	-486.19989033724573	52.016738601977494
283.0	283.49184	-514.97871708159	52.209598511358315
284.0	284.492	-533.8779934625555	53.54657605485506
285.0	285.49214	-535.8618777124394	57.912170284298426
286.0	286.49226	-549.6750353872997	56.544545881907496
287.0	287.49236	-571.2298768629661	42.94933813502881
288.0	288.49245	-568.1171214101879	56.317411311875276
289.0	289.49252	-571.5495702426161	56.41291413593995
290.0	290.49252	-573.8367666467204	55.1018605557179
291.0	291.49248	-573.4648352523492	53.61262515417282
292.0	292.49243	-576.5342219410952	58.755947462648265
293.0	293.49235	-587.011251413265	56.900401582480995
294.0	294.49225	-579.9384254023142	54.890706518777506
295.0	295.49215	-582.9113704359614	55.45031121027476
296.0	296.49204	-589.4059856151722	53.3592479462833
297.0	297.49191	-583.2698045916555	55.543054830564834
298.0	298.49176	-564.2665178710879	62.253142541926955
299.0	299.49163	-519.5590600735163	58.78417262653411
300.0	300.4915	-455.38158500363767	62.21888355210615
301.0	301.49135	-337.28219334573083	60.187782118648656
302.0	302.49113	70.18134002874312	62.37031010065111
303.0	303.49109	235.35541887502086	60.17213934727874
304.0	304.49107	275.5569859052861	70.99305101634872
305.0	305.49097	276.265918354495	69.66869529186884
306.0	306.49088	217.43435744943483	68.48000419209828
307.0	307.49085	116.7111694388484	71.03560068409102
308.0	308.49087	87.64634697201363	70.49564600843101
309.0	309.4909	90.22436347530267	68.38439868941681
310.0	310.49094	120.88971548451843	78.3052462045072
311.0	311.49097	136.10671277539677	77.69414359853991
312.0	312.49098	122.11415427181461	79.42462620337314
313.0	313.49096	118.44651695257848	77.83133117706308
314.0	314.4909	129.02732853234508	84.15028339400585
315.0	315.49079	122.91468470272537	86.21959796329057
