Version	KoJaC2_v7r2	 ACFG	 INTERNAL 
183.0	183.42713	-18.057989737153232	-17.004687765672966
184.0	184.42714	-37.29509427307199	-13.950110430475485
185.0	185.42717	-40.44321121131267	-24.14636740673053
186.0	186.4272	-38.45179849969479	-17.574060807961413
187.0	187.42722	-19.68616464216742	-13.853320463173745
188.0	188.42726	-30.368075371310674	-13.23026186357407
189.0	189.42732	-19.346123214668083	-12.08258697350128
190.0	190.42738	-14.143149824463656	-12.302813047021637
191.0	191.42745	-31.35099472904825	-8.352109729812433
192.0	192.42754	-32.53962520639811	-4.785217328957021
193.0	193.42765	-30.98858412954137	-11.964889759977153
194.0	194.42778	-24.978891505801872	-4.3937808586314215
195.0	195.42793	-27.30620449539171	-5.668451663271905
196.0	196.42811	-29.344941765522616	0.014214508596332623
197.0	197.42816	-28.26414125773099	4.219977297597438
198.0	198.42818	-32.845708424435344	10.045293942940862
199.0	199.42829	-29.53296464134344	15.24948949397099
200.0	200.42834	-19.794442818079723	18.77733674499117
201.0	201.42831	-9.947719604924556	22.503052750634094
202.0	202.42816	-10.38300414756826	25.778201152783097
203.0	203.42795	-3.6708119738161	29.73904932381754
204.0	204.42769	-10.730734087804763	20.73658415558519
205.0	205.42736	-2.9855605393709794	26.348825364263945
206.0	206.42705	1.5759988035319736	25.628176129313157
207.0	207.42679	-26.206606369369034	12.419102799543607
208.0	208.42657	7.671141975758431	28.76128759609083
209.0	209.42641	9.580272799136592	27.686160578812206
210.0	210.42627	11.179517339185328	26.508026179398637
211.0	211.42615	0.9843082176553112	24.936646726594372
212.0	212.42606	11.291274226923802	22.61732568131891
213.0	213.42597	3.3099493549556906	24.972883210262424
214.0	214.42593	14.640244260142877	23.56763771557598
215.0	215.4259	29.515354947269845	18.223109812687724
216.0	216.42586	23.903791013586297	27.542428834797207
217.0	217.42583	18.69748672166527	22.388360188872564
218.0	218.42581	18.339455071367574	25.700996253733134
219.0	219.42583	52.15889563951895	48.690490683784574
220.0	220.42587	73.88567490084428	71.565168644737
221.0	221.42589	77.16581435866745	73.4849432258017
222.0	222.42592	87.36220741263035	76.25119103824646
223.0	223.42598	81.81457874026299	65.13565990853601
224.0	224.42603	78.12086557888443	69.80636994258552
225.0	225.42609	74.5423822021394	69.01869439763888
226.0	226.42614	77.27766492300997	71.5789125981835
227.0	227.42622	72.08286044629304	66.49469353837377
228.0	228.4263	79.2496427124103	70.93144930184135
229.0	229.42638	82.62280916908637	71.50907033954357
230.0	230.42648	81.4882420280679	76.25150478818057
231.0	231.42659	94.62179307092184	89.33548336877311
232.0	232.42667	73.7788008831804	68.76530487435045
233.0	233.42675	84.59547190262072	77.6402355339424
234.0	234.42681	77.40408231853726	74.16184684722653
235.0	235.42687	77.47118007232383	72.7235014225215
236.0	236.42692	60.08296035766985	73.24366567316439
237.0	237.42698	72.21749385051444	77.31098388790461
238.0	238.42704	58.98613282471768	72.91373680084585
239.0	239.42709	57.57393009403428	74.13254533157138
240.0	240.42713	51.48155159733677	74.32122279000077
241.0	241.42716	39.099484456719466	74.60270610899128
242.0	242.42719	31.459831731823645	74.78927200751772
243.0	243.42722	35.86317132533525	74.8784324983065
244.0	244.42725	46.0098565875915	87.48036844558959
245.0	245.42726	27.96604565653249	73.6146411324875
246.0	246.42728	40.485274560251746	86.67686223374002
247.0	247.42731	14.849278770771361	61.82663588836823
248.0	248.42736	21.016213446584125	71.149701792327
249.0	249.4274	46.07452050989764	93.5936268723466
250.0	250.42746	24.84754936693344	75.11399696435747
251.0	251.42754	12.720131399262208	75.47000756972366
252.0	252.42762	18.422747175726542	77.28771055177
253.0	253.42771	23.64516031757045	76.89231722212666
254.0	254.42785	23.275295059998285	83.70554511015297
255.0	255.42797	8.671513578192787	72.4257531329575
256.0	256.42811	40.54122859486316	103.35710332640406
257.0	257.42817	28.395191176691043	96.754155782578
258.0	258.42822	19.206107742248165	97.25363944577832
259.0	259.42831	39.359517800105856	99.2515134476899
260.0	260.42838	20.250924473920772	99.86835175376189
261.0	261.42836	-0.9840047364890553	94.68038877722535
262.0	262.42822	13.796721952454936	95.1485629499412
263.0	263.42796	4.0173092689370105	91.4942130605877
264.0	264.42765	2.950016033842992	87.90231427945432
265.0	265.42731	-0.2291002008415717	86.75177472133856
266.0	266.42703	-22.84452067965736	84.21625739574712
267.0	267.4268	11.854086310610104	80.66434124402241
268.0	268.42659	-12.344834222530068	82.67932799068147
269.0	269.4264	-12.28892046731006	77.65542149653743
270.0	270.42625	-2.0817250027460195	76.25026470333194
271.0	271.42615	-23.391137318564493	72.09586920793198
272.0	272.42609	-10.342749053653593	71.0722557425887
273.0	273.42602	-22.639517307705294	70.54118230856295
274.0	274.42595	-15.043141313918717	67.67545784775947
275.0	275.42589	-15.782870803411056	72.98125382216023
276.0	276.42586	-49.99404875434459	63.141649892044846
277.0	277.42588	-26.75623653917528	61.416831902298235
278.0	278.42589	-20.590242578587958	60.48750657693895
279.0	279.42589	-27.890903354609428	57.857349148513315
280.0	280.42591	-73.00147608233213	55.757084677980544
281.0	281.42594	-80.14957072268864	50.432748294290235
282.0	282.42598	-79.9499046674007	52.651471393134905
283.0	283.42601	-88.53511673820506	52.30846937450783
284.0	284.42606	-78.19530774815274	52.386386014919175
285.0	285.42614	-69.88886167095497	52.74694062991277
286.0	286.4262	-73.4642310153348	53.24714095336335
287.0	287.42626	-78.9303348588942	52.72722569109548
288.0	288.42634	-76.6018582856173	52.86522280853676
289.0	289.42641	-74.99859883467437	52.82290649351535
290.0	290.42649	-90.18625887891393	52.84684639154627
291.0	291.42655	-77.84132362576258	52.896201216696426
292.0	292.42662	-76.73253821344	54.78337946480588
293.0	293.42669	-69.81244930845573	63.3309587222136
294.0	294.42674	-74.99976609899895	59.01603179303484
295.0	295.42681	-76.2729242824162	54.59828590775218
296.0	296.42688	-60.507130210032344	67.41007816167928
297.0	297.42693	-68.07542305138854	60.89281988971995
298.0	298.42699	-64.53270565770842	57.050054798420106
299.0	299.42704	-62.96664842626669	58.803060136017116
300.0	300.42707	-48.9040203221018	58.55937265874065
301.0	301.4271	-35.57388717637688	58.89645451691594
302.0	302.42713	-35.389793988799	55.84535363707758
303.0	303.42714	-40.56186584490956	60.70615317856365
304.0	304.42716	-26.928740666126025	64.29880918883254
305.0	305.42718	-28.89719362822397	61.9319305034104
306.0	306.4272	-28.101979038076024	60.38023048845254
307.0	307.42725	-45.01383581987544	45.814823382543715
308.0	308.4273	-19.134510105128292	71.04998866991446
309.0	309.42734	-31.89684403414816	60.80395300587898
310.0	310.42741	-18.16139574936946	57.61428725620339
311.0	311.42748	-31.342075408781252	57.69531067142215
312.0	312.42757	-24.984942957429073	57.48513521850859
313.0	313.42768	-29.3931699683894	61.00042618843405
314.0	314.42781	-19.2847004793966	59.707813324243276
315.0	315.42799	-21.340921452291543	60.021920751189406
316.0	316.42815	-23.174590052240113	69.14816644758541
317.0	317.42818	-42.00731919363046	55.61396074306918
318.0	318.42823	-29.857448529053116	59.85432183425227
319.0	319.42829	-7.9456185961441275	68.87032021572847
320.0	320.42833	-27.83772519030733	63.33221694397401
321.0	321.42832	-9.832138671731936	60.8469515226716
322.0	322.42818	-12.364490578185066	55.60798574060919
323.0	323.42799	-9.049627282813901	59.65492027612011
324.0	324.42769	-8.858499429455309	62.854881563778655
325.0	325.42737	2.509361605951284	59.638102402476186
326.0	326.42706	11.971924101489964	59.04614461991148
327.0	327.42678	-7.435712896889381	58.151374936760554
328.0	328.42658	2.9563154297103287	59.75639132334804
329.0	329.4264	4.697219742918506	58.72000541371642
330.0	330.42626	11.159727456800645	64.02497866288076
331.0	331.42615	13.108782265197405	55.79620757334614
332.0	332.42605	2.461215978014092	55.20665002486731
333.0	333.42597	9.000107500487145	50.890685107597925
334.0	334.42591	20.88575990468577	61.93558241781103
335.0	335.42586	22.592318328720534	58.900749920210906
336.0	336.42583	15.889093609444986	58.4177455609168
337.0	337.4258	38.44585872124704	58.761734403271625
338.0	338.42582	18.541943111565704	58.81632745832187
339.0	339.42584	48.85233727291773	56.80102679168236
340.0	340.42586	69.14804457004418	61.42350340557456
341.0	341.42587	64.72300134176727	50.66087101351363
342.0	342.42591	68.55588914924002	53.027759085916564
343.0	343.42596	81.87823909929239	64.81604875229239
344.0	344.42602	84.64098933722231	58.838204855603664
345.0	345.42607	74.12607471896939	56.27108978630393
346.0	346.42616	71.73389199118918	54.58530224666423
347.0	347.42624	74.59332621588187	59.848867612039946
348.0	348.42632	98.40111063885443	58.722389075202415
349.0	349.42641	85.27863207766538	59.01071458120142
350.0	350.42649	79.78493873426768	57.550541814678674
351.0	351.42658	77.36312474111756	59.98419267656781
352.0	352.42665	75.55820408393302	56.73773036298476
353.0	353.42671	78.14949174081897	60.807797553656336
354.0	354.42679	71.10930823587739	58.357340462792095
355.0	355.42684	73.93632023778139	61.682771694061934
356.0	356.4269	70.16264152932915	52.943075344847315
357.0	357.42697	61.63870135871087	48.33956829668366
358.0	358.42701	60.1096240277719	46.19204127740378
359.0	359.42706	67.46398072243541	44.4417175674393
360.0	360.4271	34.80749948662965	32.01662494102111
